,Source,Label,Target
28890,Q102230722,matemático estadounidense,matemático estadounidense
28891,Q102230722,mathématicien américain,mathématicien américain
28892,Q102230722,matemático estadounidense,matemático estadounidense
28893,Q102230722,מתמטיקאי אמריקאי,מתמטיקאי אמריקאי
28894,Q102230722,matematician american,matematician american
28895,Q102230722,matematikan amerikan,matematikan amerikan
28896,Q102230722,http://www.wikidata.org/reference/fe5b9a6e85f660a4cea0fc2b13b79783f0f02d99,http://www.wikidata.org/reference/fe5b9a6e85f660a4cea0fc2b13b79783f0f02d99
28897,Q102230722,美國數學家,美國數學家
28898,Q102230722,Nicholas Katz,Nicholas Katz
28899,Q102230722,Usana matematikisto,Usana matematikisto
28900,Q102230722,미국 수학자,미국 수학자
28901,Q102230722,matematiciste american,matematiciste american
28902,Q102230722,matematan Lamerikänik,matematan Lamerikänik
28903,Q102230722,Baltimore,http://www.wikidata.org/entity/Q5092
28904,Q102230722,13,13
28905,Q102230722,http://wikiba.se/ontology#BestRank,http://wikiba.se/ontology#BestRank
28906,Q102230722,http://wikiba.se/ontology#NormalRank,http://wikiba.se/ontology#NormalRank
28907,Q102230722,40,40
28908,Q102230722,85,85
28909,Q102230722,United States,http://www.wikidata.org/entity/Q30
28910,Q102230722,Amerikaans wiskundige,Amerikaans wiskundige
28911,Q102230722,باحت,باحت
28912,Q102230722,United States of America karimba ŋun nyɛ doo,United States of America karimba ŋun nyɛ doo
28913,Q102230722,Robert Stephen Sutor,http://www.wikidata.org/entity/Q102230722
28914,Q102230722,Princeton University,http://www.wikidata.org/entity/Q21578
28915,Q102230722,2025-09-10T13:00:12Z,2025-09-10T13:00:12Z
28916,Q102230722,amerikansk matematiker,amerikansk matematiker
28917,Q102230722,matematyk z USA,matematyk z USA
28918,Q102230722,US-amerikanischer Mathematiker,US-amerikanischer Mathematiker
28919,Q102230722,male,http://www.wikidata.org/entity/Q6581097
28920,Q102230722,Amerikalı matematikçi,Amerikalı matematikçi
28921,Q102230722,human,http://www.wikidata.org/entity/Q5
28922,Q102230722,http://www.math.princeton.edu/~nmk/,http://www.math.princeton.edu/~nmk/
28923,Q102230722,statement/q1385093-0A135AE5-B5BF-4BC0-874A-0EC142D6C709,http://www.wikidata.org/entity/statement/q1385093-0A135AE5-B5BF-4BC0-874A-0EC142D6C709
28924,Q102230722,statement/Q1385093-1e6de0b9-1f6d-49e0-8f2e-0d1be57cfbd6,http://www.wikidata.org/entity/statement/Q1385093-1e6de0b9-1f6d-49e0-8f2e-0d1be57cfbd6
28925,Q102230722,statement/Q1385093-1F164FB1-A54D-4D05-B546-F71DF187D1E5,http://www.wikidata.org/entity/statement/Q1385093-1F164FB1-A54D-4D05-B546-F71DF187D1E5
28926,Q102230722,statement/Q1385093-20b85d75-3500-4b2e-966d-8efb7a568294,http://www.wikidata.org/entity/statement/Q1385093-20b85d75-3500-4b2e-966d-8efb7a568294
28927,Q102230722,statement/Q1385093-275456cc-4558-6d8b-1abc-bb7418c13673,http://www.wikidata.org/entity/statement/Q1385093-275456cc-4558-6d8b-1abc-bb7418c13673
28928,Q102230722,statement/q1385093-3D217ED1-65C5-44A5-8E48-C9294DB590A5,http://www.wikidata.org/entity/statement/q1385093-3D217ED1-65C5-44A5-8E48-C9294DB590A5
28929,Q102230722,statement/q1385093-405A24DC-FB32-4F07-A74B-31C3E29AB718,http://www.wikidata.org/entity/statement/q1385093-405A24DC-FB32-4F07-A74B-31C3E29AB718
28930,Q102230722,statement/Q1385093-42AB4346-D4BB-4503-AEEB-215D1A28402D,http://www.wikidata.org/entity/statement/Q1385093-42AB4346-D4BB-4503-AEEB-215D1A28402D
28931,Q102230722,statement/Q1385093-5110E16A-27B4-487A-B998-AA39AE925C39,http://www.wikidata.org/entity/statement/Q1385093-5110E16A-27B4-487A-B998-AA39AE925C39
28932,Q102230722,statement/q1385093-56310485-E043-4650-8DA9-413DCA2487C1,http://www.wikidata.org/entity/statement/q1385093-56310485-E043-4650-8DA9-413DCA2487C1
28933,Q102230722,statement/Q1385093-56FEB9A2-06EA-48CC-90A9-96F9391BFD32,http://www.wikidata.org/entity/statement/Q1385093-56FEB9A2-06EA-48CC-90A9-96F9391BFD32
28934,Q102230722,statement/Q1385093-5759f09e-4405-b0ad-a936-14bd04e2f11f,http://www.wikidata.org/entity/statement/Q1385093-5759f09e-4405-b0ad-a936-14bd04e2f11f
28935,Q102230722,statement/Q1385093-579AC889-A7AE-4A50-9573-B12FE2B4295C,http://www.wikidata.org/entity/statement/Q1385093-579AC889-A7AE-4A50-9573-B12FE2B4295C
28936,Q102230722,statement/Q1385093-57B6FCD1-7F86-45A3-8E74-B4FEDAF0838E,http://www.wikidata.org/entity/statement/Q1385093-57B6FCD1-7F86-45A3-8E74-B4FEDAF0838E
28937,Q102230722,statement/Q1385093-58F7254D-D30D-4FB2-934F-A1D78943E73C,http://www.wikidata.org/entity/statement/Q1385093-58F7254D-D30D-4FB2-934F-A1D78943E73C
28938,Q102230722,statement/Q1385093-5A653B75-75AB-4022-BA97-90A3B15C2358,http://www.wikidata.org/entity/statement/Q1385093-5A653B75-75AB-4022-BA97-90A3B15C2358
28939,Q102230722,statement/Q1385093-5f8fe8e8-f09e-40c4-943d-084caa64c076,http://www.wikidata.org/entity/statement/Q1385093-5f8fe8e8-f09e-40c4-943d-084caa64c076
28940,Q102230722,statement/Q1385093-69F0632D-FD86-499B-984E-AED20DBC54AE,http://www.wikidata.org/entity/statement/Q1385093-69F0632D-FD86-499B-984E-AED20DBC54AE
28941,Q102230722,statement/Q1385093-6f3a6c0d-3570-4e83-8354-72dbb24b3b04,http://www.wikidata.org/entity/statement/Q1385093-6f3a6c0d-3570-4e83-8354-72dbb24b3b04
28942,Q102230722,statement/Q1385093-83c01a5d-4249-467d-a3a9-6c9d1a92751b,http://www.wikidata.org/entity/statement/Q1385093-83c01a5d-4249-467d-a3a9-6c9d1a92751b
28943,Q102230722,statement/Q1385093-9023a008-bb28-4325-bee0-9ee0d03da2cc,http://www.wikidata.org/entity/statement/Q1385093-9023a008-bb28-4325-bee0-9ee0d03da2cc
28944,Q102230722,statement/q1385093-93488A93-047C-4EE7-A937-E03F84BADCDE,http://www.wikidata.org/entity/statement/q1385093-93488A93-047C-4EE7-A937-E03F84BADCDE
28945,Q102230722,statement/Q1385093-949be4a9-378a-482b-88ac-0e9caeabbc0b,http://www.wikidata.org/entity/statement/Q1385093-949be4a9-378a-482b-88ac-0e9caeabbc0b
28946,Q102230722,statement/Q1385093-98d97631-4057-4261-a813-c9ce59b0ade8,http://www.wikidata.org/entity/statement/Q1385093-98d97631-4057-4261-a813-c9ce59b0ade8
28947,Q102230722,statement/q1385093-A7D31580-2292-4C19-8496-B40B90A5477B,http://www.wikidata.org/entity/statement/q1385093-A7D31580-2292-4C19-8496-B40B90A5477B
28948,Q102230722,statement/Q1385093-a85c2aa3-e2c7-427b-b25f-aae4100a168b,http://www.wikidata.org/entity/statement/Q1385093-a85c2aa3-e2c7-427b-b25f-aae4100a168b
28949,Q102230722,statement/Q1385093-b306cef0-4ceb-401e-8c0e-24da58dd7968,http://www.wikidata.org/entity/statement/Q1385093-b306cef0-4ceb-401e-8c0e-24da58dd7968
28950,Q102230722,statement/Q1385093-B36C4B9E-3701-4E3F-BC00-5FFBF051BE12,http://www.wikidata.org/entity/statement/Q1385093-B36C4B9E-3701-4E3F-BC00-5FFBF051BE12
28951,Q102230722,statement/Q1385093-ba9615b8-4940-a877-8d99-04b69655dad3,http://www.wikidata.org/entity/statement/Q1385093-ba9615b8-4940-a877-8d99-04b69655dad3
28952,Q102230722,statement/q1385093-BDC6CE13-B3AF-4E50-95E6-741A63EB990A,http://www.wikidata.org/entity/statement/q1385093-BDC6CE13-B3AF-4E50-95E6-741A63EB990A
28953,Q102230722,statement/q1385093-CE8C0DC0-5F77-4C35-B163-1633FBCACE9D,http://www.wikidata.org/entity/statement/q1385093-CE8C0DC0-5F77-4C35-B163-1633FBCACE9D
28954,Q102230722,statement/Q1385093-D5DF7E05-353B-407A-80BF-47ED69207949,http://www.wikidata.org/entity/statement/Q1385093-D5DF7E05-353B-407A-80BF-47ED69207949
28955,Q102230722,statement/q1385093-D969A6FC-75D2-469F-8C1A-64F360529D9B,http://www.wikidata.org/entity/statement/q1385093-D969A6FC-75D2-469F-8C1A-64F360529D9B
28956,Q102230722,statement/Q1385093-DBA060F6-D18C-4267-8CC7-66783608D740,http://www.wikidata.org/entity/statement/Q1385093-DBA060F6-D18C-4267-8CC7-66783608D740
28957,Q102230722,statement/Q1385093-DE8E9E1C-777F-4A4E-AC28-AD75323517AE,http://www.wikidata.org/entity/statement/Q1385093-DE8E9E1C-777F-4A4E-AC28-AD75323517AE
28958,Q102230722,statement/Q1385093-fcb744cb-57a3-4b89-9ed7-7a336fcb3d1e,http://www.wikidata.org/entity/statement/Q1385093-fcb744cb-57a3-4b89-9ed7-7a336fcb3d1e
28959,Q102230722,/m/052mzy,/m/052mzy
28960,Q102230722,0000-0001-9428-6844,0000-0001-9428-6844
28961,Q102230722,0000000108795723,0000000108795723
28962,Q102230722,073831832,073831832
28963,Q102230722,7202995917,7202995917
28964,Q102230722,72/8210,72/8210
28965,Q102230722,90062187,90062187
28966,Q102230722,98054844,98054844
28967,Q102230722,a11480658,a11480658
28968,Q102230722,DA00974416,DA00974416
28969,Q102230722,katz.nicholas-m,katz.nicholas-m
28970,Q102230722,Nick Katz,Nick Katz
28971,Q102230722,Nicholas-Katz,Nicholas-Katz
28972,Q102230722,OL225862A,OL225862A
28973,Q102230722,Bernard Dwork,http://www.wikidata.org/entity/Q726692
28974,Q102230722,Nicholas,http://www.wikidata.org/entity/Q42771
28975,Q102230722,Mark Kisin,http://www.wikidata.org/entity/Q6768401
28976,Q102230722,n99032878,n99032878
28977,Q102230722,193036,193036
28978,Q102230722,a1287264,a1287264
28979,Q102230722,number theory,http://www.wikidata.org/entity/Q12479
28980,Q102230722,William Messing,http://www.wikidata.org/entity/Q2579982
28981,Q102230722,mathematician,http://www.wikidata.org/entity/Q170790
28982,Q102230722,Guggenheim Fellowship,http://www.wikidata.org/entity/Q1316544
28983,Q102230722,professor,http://www.wikidata.org/entity/Q121594
28984,Q102230722,uk20211098653,uk20211098653
28985,Q102230722,Steele Prize for Lifetime Achievement,http://www.wikidata.org/entity/Q63724379
28986,Q102230722,https://d-nb.info/gnd/141265558,https://d-nb.info/gnd/141265558
28987,Q102230722,12205646z,12205646z
28988,Q102230722,http://viaf.org/viaf/24649612,http://viaf.org/viaf/24649612
28989,Q102230722,141265558,141265558
28990,Q102230722,1943-12-07T00:00:00Z,1943-12-07T00:00:00Z
28991,Q102230722,Levi L. Conant Prize,http://www.wikidata.org/entity/Q1776195
28992,Q102230722,18855,18855
28993,Q102230722,Neal Koblitz,http://www.wikidata.org/entity/Q931472
28994,Q102230722,algebraic geometry,http://www.wikidata.org/entity/Q180969
28995,Q102230722,Benji Fisher,http://www.wikidata.org/entity/Q102169848
28996,Q102230722,Nickolai Ivanov Chavdarov,http://www.wikidata.org/entity/Q102169849
28997,Q102230722,Robert Stephen Sutor,http://www.wikidata.org/entity/Q102230722
28998,Q102230722,Ondrej Šuch,http://www.wikidata.org/entity/Q102241007
28999,Q102230722,Thomas Feng,http://www.wikidata.org/entity/Q102241008
29000,Q102230722,CheeWhye Chin,http://www.wikidata.org/entity/Q102248368
29001,Q102230722,Richard Malcolm Crew,http://www.wikidata.org/entity/Q102271170
29002,Q102230722,Antonio Rojas León,http://www.wikidata.org/entity/Q102273228
29003,Q102230722,030691354,030691354
29004,Q102230722,Junecue Suh,http://www.wikidata.org/entity/Q102342030
29005,Q102230722,doctorate,http://www.wikidata.org/entity/Q849697
29006,Q102230722,Princeton University,http://www.wikidata.org/entity/Q21578
29007,Q102230722,http://id.loc.gov/authorities/names/n84023572,http://id.loc.gov/authorities/names/n84023572
29008,Q102230722,n84023572,n84023572
29009,Q102230722,Will Sawin,http://www.wikidata.org/entity/Q61677722
29010,Q102230722,English,http://www.wikidata.org/entity/Q1860
29011,Q102230722,Chris Hall,http://www.wikidata.org/entity/Q5106764
29012,Q102230722,mathematics,http://www.wikidata.org/entity/Q395
29013,Q102230722,Nick,Nick
29014,Q102230722,p-adic analysis,http://www.wikidata.org/entity/Q2845236
29015,Q102230722,National Academy of Sciences,http://www.wikidata.org/entity/Q270794
29016,Q102230722,university teacher,http://www.wikidata.org/entity/Q1622272
29017,Q102230722,Katz,http://www.wikidata.org/entity/Q8114053
29018,Q102230722,Michael,http://www.wikidata.org/entity/Q4927524
29019,Q102230722,24649612,24649612
29020,Q102230722,American Academy of Arts and Sciences,http://www.wikidata.org/entity/Q463303
29021,Q102230722,A003444626,A003444626
29022,Q102230722,http://data.bibliotheken.nl/id/thes/p073831832,http://data.bibliotheken.nl/id/thes/p073831832
29023,Q102230722,http://libris.kb.se/resource/auth/193036,http://libris.kb.se/resource/auth/193036
29024,Q102230722,http://lod.nl.go.kr/resource/KAC202311879,http://lod.nl.go.kr/resource/KAC202311879
29025,Q102230722,http://openlibrary.org/works/OL225862A,http://openlibrary.org/works/OL225862A
29026,Q102230722,statement/Q1385093-060E93FD-85C3-4252-8F29-C185C9B132AE,http://www.wikidata.org/entity/statement/Q1385093-060E93FD-85C3-4252-8F29-C185C9B132AE
29027,Q102230722,statement/q1385093-13c1cd87-4493-1599-a0b5-71626e9d8ebb,http://www.wikidata.org/entity/statement/q1385093-13c1cd87-4493-1599-a0b5-71626e9d8ebb
29028,Q102230722,statement/Q1385093-1AFD2A03-04AB-483B-9829-43D42AD11C9F,http://www.wikidata.org/entity/statement/Q1385093-1AFD2A03-04AB-483B-9829-43D42AD11C9F
29029,Q102230722,statement/q1385093-1e76443c-4002-d74b-bacc-79bc214bb739,http://www.wikidata.org/entity/statement/q1385093-1e76443c-4002-d74b-bacc-79bc214bb739
29030,Q102230722,statement/q1385093-055e1841-4a28-90e8-7d26-bcd919232649,http://www.wikidata.org/entity/statement/q1385093-055e1841-4a28-90e8-7d26-bcd919232649
29031,Q102230722,statement/Q1385093-08D88B6D-36F6-4756-B84D-92C0E3A2BEC5,http://www.wikidata.org/entity/statement/Q1385093-08D88B6D-36F6-4756-B84D-92C0E3A2BEC5
29032,Q102230722,statement/Q1385093-1CAFA213-5A94-4406-9ED8-097B157A41F1,http://www.wikidata.org/entity/statement/Q1385093-1CAFA213-5A94-4406-9ED8-097B157A41F1
29033,Q102230722,statement/Q1385093-22bcb0d2-4a31-95d2-8301-02e33c0dc826,http://www.wikidata.org/entity/statement/Q1385093-22bcb0d2-4a31-95d2-8301-02e33c0dc826
29034,Q102230722,statement/Q1385093-25BC25BA-C77D-4169-B5B3-81EAD5DD367C,http://www.wikidata.org/entity/statement/Q1385093-25BC25BA-C77D-4169-B5B3-81EAD5DD367C
29035,Q102230722,statement/Q1385093-2C2B81A3-0AAC-4765-8614-71F76650EED9,http://www.wikidata.org/entity/statement/Q1385093-2C2B81A3-0AAC-4765-8614-71F76650EED9
29036,Q102230722,statement/Q1385093-2066AB6A-8E31-476F-B9C8-5D3185A6C836,http://www.wikidata.org/entity/statement/Q1385093-2066AB6A-8E31-476F-B9C8-5D3185A6C836
29037,Q102230722,statement/q1385093-2207f521-4a41-0645-cdab-1218edd879b4,http://www.wikidata.org/entity/statement/q1385093-2207f521-4a41-0645-cdab-1218edd879b4
29038,Q102230722,statement/Q1385093-33FF0AE5-DF94-45CF-A854-C8AAC072D964,http://www.wikidata.org/entity/statement/Q1385093-33FF0AE5-DF94-45CF-A854-C8AAC072D964
29039,Q102230722,statement/Q1385093-4bb9caae-428e-4077-7c3a-6ad42b766cc2,http://www.wikidata.org/entity/statement/Q1385093-4bb9caae-428e-4077-7c3a-6ad42b766cc2
29040,Q102230722,statement/Q1385093-4DE6EB13-F262-4A9E-8BD8-58CFDE710CB2,http://www.wikidata.org/entity/statement/Q1385093-4DE6EB13-F262-4A9E-8BD8-58CFDE710CB2
29041,Q102230722,statement/Q1385093-565C5040-E1F7-4EBB-816D-64F2F9EDE584,http://www.wikidata.org/entity/statement/Q1385093-565C5040-E1F7-4EBB-816D-64F2F9EDE584
29042,Q102230722,statement/Q1385093-40081C9C-E143-48E6-9C88-F11E900AF886,http://www.wikidata.org/entity/statement/Q1385093-40081C9C-E143-48E6-9C88-F11E900AF886
29043,Q102230722,statement/Q1385093-58A486BA-E137-4F66-A73B-6929288A8DF7,http://www.wikidata.org/entity/statement/Q1385093-58A486BA-E137-4F66-A73B-6929288A8DF7
29044,Q102230722,statement/Q1385093-4CB38AC3-56D6-4A35-868B-A2F6BD62E1EF,http://www.wikidata.org/entity/statement/Q1385093-4CB38AC3-56D6-4A35-868B-A2F6BD62E1EF
29045,Q102230722,statement/Q1385093-59AB4BE5-3BE5-4A60-8EDA-1516722EEA22,http://www.wikidata.org/entity/statement/Q1385093-59AB4BE5-3BE5-4A60-8EDA-1516722EEA22
29046,Q102230722,statement/q1385093-5982c953-4195-d104-94c5-24b287d211d2,http://www.wikidata.org/entity/statement/q1385093-5982c953-4195-d104-94c5-24b287d211d2
29047,Q102230722,statement/Q1385093-63E552AA-10C8-4B1B-A94F-2635861DB49A,http://www.wikidata.org/entity/statement/Q1385093-63E552AA-10C8-4B1B-A94F-2635861DB49A
29048,Q102230722,statement/Q1385093-6c5a32ef-45a8-3771-d174-c71855ef7d78,http://www.wikidata.org/entity/statement/Q1385093-6c5a32ef-45a8-3771-d174-c71855ef7d78
29049,Q102230722,statement/Q1385093-69379604-93CC-4813-95C3-EFFCE073E7E8,http://www.wikidata.org/entity/statement/Q1385093-69379604-93CC-4813-95C3-EFFCE073E7E8
29050,Q102230722,statement/Q1385093-6829D892-BF78-4A41-B46C-AC033E2D822B,http://www.wikidata.org/entity/statement/Q1385093-6829D892-BF78-4A41-B46C-AC033E2D822B
29051,Q102230722,statement/Q1385093-7120E691-F6E4-4B18-ADB8-A8F716233E56,http://www.wikidata.org/entity/statement/Q1385093-7120E691-F6E4-4B18-ADB8-A8F716233E56
29052,Q102230722,statement/q1385093-755FCE5D-9BBB-473D-BDD9-FCB8F092A12B,http://www.wikidata.org/entity/statement/q1385093-755FCE5D-9BBB-473D-BDD9-FCB8F092A12B
29053,Q102230722,statement/Q1385093-7BB6C974-FC56-49D1-B3D6-16393837CB79,http://www.wikidata.org/entity/statement/Q1385093-7BB6C974-FC56-49D1-B3D6-16393837CB79
29054,Q102230722,statement/Q1385093-67A1B629-1311-40CA-8645-840F7A86CA9A,http://www.wikidata.org/entity/statement/Q1385093-67A1B629-1311-40CA-8645-840F7A86CA9A
29055,Q102230722,statement/Q1385093-8955CD50-7856-4E77-A997-B25EC70AB8FB,http://www.wikidata.org/entity/statement/Q1385093-8955CD50-7856-4E77-A997-B25EC70AB8FB
29056,Q102230722,statement/Q1385093-8F6F3E28-BB2B-4F30-82B7-E827C8521EC0,http://www.wikidata.org/entity/statement/Q1385093-8F6F3E28-BB2B-4F30-82B7-E827C8521EC0
29057,Q102230722,statement/Q1385093-7dc5c080-4ff6-5a18-fbc5-1c39ed75584d,http://www.wikidata.org/entity/statement/Q1385093-7dc5c080-4ff6-5a18-fbc5-1c39ed75584d
29058,Q102230722,statement/Q1385093-930be782-4761-7a15-b658-0a05c868b63c,http://www.wikidata.org/entity/statement/Q1385093-930be782-4761-7a15-b658-0a05c868b63c
29059,Q102230722,statement/Q1385093-8D854F1D-EAD0-438D-BE40-8F9FA1E2A1AB,http://www.wikidata.org/entity/statement/Q1385093-8D854F1D-EAD0-438D-BE40-8F9FA1E2A1AB
29060,Q102230722,statement/Q1385093-9dd09a81-41b2-7122-052d-b1c3c5cdc2ba,http://www.wikidata.org/entity/statement/Q1385093-9dd09a81-41b2-7122-052d-b1c3c5cdc2ba
29061,Q102230722,statement/Q1385093-ad08fa68-481e-6563-dd31-26189eca8daf,http://www.wikidata.org/entity/statement/Q1385093-ad08fa68-481e-6563-dd31-26189eca8daf
29062,Q102230722,statement/Q1385093-B29F93A3-482F-4996-B974-D66CC1972D4D,http://www.wikidata.org/entity/statement/Q1385093-B29F93A3-482F-4996-B974-D66CC1972D4D
29063,Q102230722,statement/Q1385093-B46B4234-7BF6-4299-A3DE-C8F620B16DB1,http://www.wikidata.org/entity/statement/Q1385093-B46B4234-7BF6-4299-A3DE-C8F620B16DB1
29064,Q102230722,statement/Q1385093-A8C5DD1A-7E63-4AB8-8A58-AF0F3ECCD0AA,http://www.wikidata.org/entity/statement/Q1385093-A8C5DD1A-7E63-4AB8-8A58-AF0F3ECCD0AA
29065,Q102230722,statement/Q1385093-b8a713ed-4335-594a-49df-aa2502cc07b9,http://www.wikidata.org/entity/statement/Q1385093-b8a713ed-4335-594a-49df-aa2502cc07b9
29066,Q102230722,statement/Q1385093-9EAD47F4-502F-42C6-B0C2-BABCBDE1D6C1,http://www.wikidata.org/entity/statement/Q1385093-9EAD47F4-502F-42C6-B0C2-BABCBDE1D6C1
29067,Q102230722,statement/q1385093-c7f46eb4-46e3-a0db-2f3d-0d55d31a4d5a,http://www.wikidata.org/entity/statement/q1385093-c7f46eb4-46e3-a0db-2f3d-0d55d31a4d5a
29068,Q102230722,statement/q1385093-CDD2CC50-FC41-456D-B7DA-84B2A3E5E851,http://www.wikidata.org/entity/statement/q1385093-CDD2CC50-FC41-456D-B7DA-84B2A3E5E851
29069,Q102230722,statement/Q1385093-C8CA0771-EE59-4B38-AD30-49BB07C9EF7C,http://www.wikidata.org/entity/statement/Q1385093-C8CA0771-EE59-4B38-AD30-49BB07C9EF7C
29070,Q102230722,statement/Q1385093-D1C1477E-3302-46EB-AB60-A071296A4200,http://www.wikidata.org/entity/statement/Q1385093-D1C1477E-3302-46EB-AB60-A071296A4200
29071,Q102230722,statement/Q1385093-DB096ED5-7DDD-43D6-A7D9-1E7B611A68AE,http://www.wikidata.org/entity/statement/Q1385093-DB096ED5-7DDD-43D6-A7D9-1E7B611A68AE
29072,Q102230722,statement/Q1385093-ECFBAEA1-13C2-451E-B07E-A31E115F1D18,http://www.wikidata.org/entity/statement/Q1385093-ECFBAEA1-13C2-451E-B07E-A31E115F1D18
29073,Q102230722,https://ci.nii.ac.jp/author/DA00974416#entity,https://ci.nii.ac.jp/author/DA00974416#entity
29074,Q102230722,https://dblp.org/pid/72/8210,https://dblp.org/pid/72/8210
29075,Q102230722,https://livedata.bibsys.no/authority/90062187,https://livedata.bibsys.no/authority/90062187
29076,Q102230722,https://livedata.bibsys.no/authority/98054844,https://livedata.bibsys.no/authority/98054844
29077,Q102230722,https://orcid.org/0000-0001-9428-6844,https://orcid.org/0000-0001-9428-6844
29078,Q102230722,14833214,14833214
29079,Q102230722,981058515830206706,981058515830206706
29080,Q102230722,981058515830206706,981058515830206706
29081,Q102230722,987007432184705171,987007432184705171
29082,Q102230722,E39PBJwxGkxqJwQFTRgKfm4pfq,E39PBJwxGkxqJwQFTRgKfm4pfq
29083,Q102230722,KAC202311879,KAC202311879
29084,Q102230722,ncf11271881,ncf11271881
29085,Q102230722,https://libris.kb.se/0xbdfn0j3j5n2nt#it,https://libris.kb.se/0xbdfn0j3j5n2nt#it
29086,Q102230722,0xbdfn0j3j5n2nt,0xbdfn0j3j5n2nt
29087,Q102230722,WikiProject Mathematics,http://www.wikidata.org/entity/Q8487137
29088,Q102230722,statement/Q1385093-2907EA37-ADE4-44D0-AE22-D6FEA56ED3F7,http://www.wikidata.org/entity/statement/Q1385093-2907EA37-ADE4-44D0-AE22-D6FEA56ED3F7
29089,Q102230722,052mzy,052mzy
29090,Q102230722,nicholas-m-katz,nicholas-m-katz
29091,Q102230722,59374,59374
29092,Q102230722,http://data.bnf.fr/ark:/12148/cb12205646z#about,http://data.bnf.fr/ark:/12148/cb12205646z#about
29093,Q102230722,3828442,3828442
29094,Q102230722,99205,99205
29095,Q102230722,51689,51689
29096,Q102230722,http://www.idref.fr/030691354/id,http://www.idref.fr/030691354/id
29097,Q102230722,statement/Q1385093-3941606B-C72A-4FF1-8F06-484F0EFE1E36,http://www.wikidata.org/entity/statement/Q1385093-3941606B-C72A-4FF1-8F06-484F0EFE1E36
29098,Q102230722,person/dbbe620e-a197-4fea-896c-d6681b629f0f,person/dbbe620e-a197-4fea-896c-d6681b629f0f
29099,Q102230722,https://cir.nii.ac.jp/crid/1140000791555126784.rdf,https://cir.nii.ac.jp/crid/1140000791555126784.rdf
29100,Q102230722,1140000791555126784,1140000791555126784
29101,Q102205813,34164,34164
29102,Q102205813,University of Salerno,http://www.wikidata.org/entity/Q1633215
29103,Q102205813,WikiProject Mathematics,http://www.wikidata.org/entity/Q8487137
29104,Q102205813,Di Martino,http://www.wikidata.org/entity/Q5270047
29105,Q102205813,Pietro,http://www.wikidata.org/entity/Q15897583
29106,Q102205813,statement/Q102206154-6404bf4a-457c-d7a0-82bc-514d890d6500,http://www.wikidata.org/entity/statement/Q102206154-6404bf4a-457c-d7a0-82bc-514d890d6500
29107,Q102205813,statement/Q102206154-700759AC-6092-45FD-BAB2-6FD0639147C3,http://www.wikidata.org/entity/statement/Q102206154-700759AC-6092-45FD-BAB2-6FD0639147C3
29108,Q102205813,statement/Q102206154-53ADB19B-AF1F-4376-BC61-C4215DAAAC8C,http://www.wikidata.org/entity/statement/Q102206154-53ADB19B-AF1F-4376-BC61-C4215DAAAC8C
29109,Q102205813,statement/Q102206154-72547fcb-49fd-8c0e-e264-b1f657648886,http://www.wikidata.org/entity/statement/Q102206154-72547fcb-49fd-8c0e-e264-b1f657648886
29110,Q102205813,statement/Q102206154-31548D2E-2473-40FC-95A0-F2374893596E,http://www.wikidata.org/entity/statement/Q102206154-31548D2E-2473-40FC-95A0-F2374893596E
29111,Q102205813,statement/Q102206154-9EC51B7A-B934-4011-A53E-684583D78BEB,http://www.wikidata.org/entity/statement/Q102206154-9EC51B7A-B934-4011-A53E-684583D78BEB
29112,Q102205813,statement/Q102206154-a1d1385d-4b07-f662-cf4b-4566b3bdc980,http://www.wikidata.org/entity/statement/Q102206154-a1d1385d-4b07-f662-cf4b-4566b3bdc980
29113,Q102205813,statement/Q102206154-59BCB065-4917-4D74-B27A-3D0272DC9924,http://www.wikidata.org/entity/statement/Q102206154-59BCB065-4917-4D74-B27A-3D0272DC9924
29114,Q102205813,statement/Q102206154-b0dbb2bb-46be-3139-faa9-89aeed4aacfe,http://www.wikidata.org/entity/statement/Q102206154-b0dbb2bb-46be-3139-faa9-89aeed4aacfe
29115,Q102205813,statement/Q102206154-D7FF2443-5B93-4767-9268-9F4BE48A53A6,http://www.wikidata.org/entity/statement/Q102206154-D7FF2443-5B93-4767-9268-9F4BE48A53A6
29116,Q102205813,statement/Q102206154-8A491F79-F8FA-4036-9BF3-33FA940E73CF,http://www.wikidata.org/entity/statement/Q102206154-8A491F79-F8FA-4036-9BF3-33FA940E73CF
29117,Q102205813,statement/Q102206154-9046D183-7F1D-4FA2-9957-57B95D1C5778,http://www.wikidata.org/entity/statement/Q102206154-9046D183-7F1D-4FA2-9957-57B95D1C5778
29118,Q102205813,statement/Q102206154-e0b41031-42ca-a628-55d5-43b8a044242d,http://www.wikidata.org/entity/statement/Q102206154-e0b41031-42ca-a628-55d5-43b8a044242d
29119,Q102205813,statement/Q102206154-f098ed79-4565-c96e-ea01-a039f41fcbcf,http://www.wikidata.org/entity/statement/Q102206154-f098ed79-4565-c96e-ea01-a039f41fcbcf
29120,Q102205813,statement/Q102206154-B7654352-EECE-4552-9C88-7B33D6C6BF02,http://www.wikidata.org/entity/statement/Q102206154-B7654352-EECE-4552-9C88-7B33D6C6BF02
29121,Q102205813,statement/Q102206154-F8E2A91D-4A6D-4716-8DB8-9083B96918F2,http://www.wikidata.org/entity/statement/Q102206154-F8E2A91D-4A6D-4716-8DB8-9083B96918F2
